tweet_id,intent,confidence,language,top1_sim,is_repeat,reply,grounded_pair_ids,action,reason,latency_ms
322873,delivery_late,0.9,en,0.9999998211860656,1,"Sorry your order hasn't arrived yet. Please check the Orders page or your tracking details. If it's still missing, let us know and we'll resolve it as soon as possible.","[""322873_322875"", ""972754_972777"", ""1312445_1312446""]",escalate,account_specific_intent+repeat_contact,46.7820999911055
429075,no_action_needed,0.95,unknown,0.9999997615814208,0,"Merci, votre demande a bien été reçue. Vous serez contacté rapidement.","[""429075_429076"", ""2889210_2889211"", ""1490231_1490232"", ""225053_225054"", ""102971_102973""]",escalate,unsupported_language:unknown,34.57720001460984
1743689,other,0.4,en,0.9999999403953552,0,"We're sorry to hear your paperbacks arrived in bubble envelopes. You can share feedback about the packaging on your Orders page, or let us know through our support link. If the item isn't in your mailbox, please check the tracking info or contact us.","[""1743689_1743688"", ""712481_712482""]",escalate,is_other,38.9207000262104
218183,delivery_late,0.9,en,1.0000001192092896,1,Sorry about the late delivery. Please visit your Orders page and open the help button for this order or use the tracking link in your confirmation email. Our team will investigate.,"[""218183_218181"", ""382235_382234""]",escalate,account_specific_intent+repeat_contact,29.74130003713072
35864,other,0.3,es,0.9999998807907104,0,"¡Hola! Actualmente no tenemos información sobre la tercera temporada de Mr. Robot ni Mozart in the Jungle. Puedes estar atento en la aplicación Prime Video, el sitio web y redes sociales oficiales. Saludos.","[""35864_274768"", ""739754_739753"", ""2608594_2608592"", ""128126_2926385"", ""35899_2968373""]",escalate,is_other,36.71799995936453
2767618,prime_membership,0.9,ja,0.9999998807907104,0,Amazonプライムへご登録は、アカウントにログイン後「プライム会員になる」から行えます。初回登録で30日間無料体験が可能です。プライム特典一覧はアプリ内でご確認いただけます。,"[""1708620_1708619"", ""2767618_2767617""]",escalate,unsupported_language:ja,46.09459999483079
1434026,order_status,0.85,en,0.9999999403953552,0,"We’re sorry for the confusion. Please verify the carrier on the tracking page or check your Orders page. Once you have that info, we can investigate the discrepancy. Thank you for your patience.","[""1434026_1434027"", ""1912732_1912733""]",escalate,account_specific_intent,43.82130003068596
124013,other,0.3,unknown,0.9999998807907104,0,"Thanks for reaching out. Please check your Orders page for the status or tracking info. If the issue persists, let us know and we’ll look into it.","[""124013_124014""]",escalate,is_other,43.745000031776726
2621079,other,0.2,pt,0.9999998807907104,0,"A magia continua viva! Se precisar de algo, acesse sua página de pedidos. Aproveite a leitura e conte qual seu personagem favorito! 😊","[""2621079_2621078""]",escalate,is_other,46.92120000254363
29943,account_access,0.95,en,0.9999999403953552,0,"Hi, please check your spam/junk folder for the reset email. If still missing, contact us via the help link to investigate. We’ll help secure your account.","[""29943_29945"", ""141985_142080""]",escalate,account_specific_intent,34.69139995286241
2141351,delivery_late,0.75,en,1.000000238418579,0,"Sorry for the delay. Can you tell us whether this order was shipped by Amazon or a third‑party, and who the carrier is? Check your Orders or tracking page for details. We’ll help locate it.","[""2141351_2141350"", ""566693_566692"", ""930295_930296""]",escalate,account_specific_intent,35.65729997353628
893338,delivery_late,0.9,en,1.000000238418579,0,Sorry for the inconvenience. A team member would like to review this delivery. Please check your Orders page for details or share the order number so we can help. Thank you.,"[""893338_893341"", ""646706_646708"", ""989212_989210"", ""2793140_2793139""]",escalate,account_specific_intent,41.47739999461919
2324481,device_or_content_issue,0.65,unknown,1.0,0,We’re sorry to hear you’re experiencing video quality issues on Jio. Try switching to Wi‑Fi or restarting your device for better performance.,"[""2324481_2324483""]",escalate,unsupported_language:unknown,33.2912000012584
2899531,no_action_needed,0.9,es,1.0,0,@803279 Gracias a ti por tus palabras que nos motivan cada día a ser mejores 💖😊. ¡Que tengas una excelente semana!,"[""2899531_2899533""]",escalate,unsupported_language:es,40.1230999850668
96750,delivery_not_received,0.95,en,1.0,1,"Sorry to hear that. Please check with neighbours and any safe places. You can also review the status on your Orders page or tracking details for more info. If still missing, let us investigate.","[""96750_96748"", ""579039_579038"", ""1438253_1438248"", ""2565627_2565625"", ""1141875_1141874""]",escalate,account_specific_intent+repeat_contact,42.1529000159353
247479,delivery_late,0.95,en,0.9999998807907104,1,I'm sorry about the delay. Please check your Orders page or the tracking info for the most up-to-date status. We'll look into it.,"[""247479_247475""]",escalate,account_specific_intent+repeat_contact,39.00499996962026
424294,fraud_or_unauthorized,0.9,en,0.9999997615814208,1,Sorry for the inconvenience. Please report this issue in your Orders page or contact customer service – we’ll investigate the fraud claim and get this sorted for you.,"[""424294_424293""]",escalate,always_escalate:fraud_or_unauthorized,39.66740000760183
2754598,order_status,0.9,en,1.000000238418579,0,I’m sorry we can’t view orders here. Please have your brother log in to Amazon and check the order status in his Orders or Tracking page.,"[""2754598_2754600""]",escalate,account_specific_intent,39.16949999984354
191803,device_or_content_issue,0.9,en,0.9999999403953552,1,I'm sorry the StarWars Battlefront II beta code isn't working. Please let us look into this. You can reach out for help via your Orders page.,"[""191803_191801"", ""227077_227076""]",escalate,account_specific_intent+repeat_contact,33.73500000452623
76022,other,0.35,fr,1.0000001192092896,0,"Merci d'avoir essayé. Pour que nous puissions vous aider davantage, merci de nous communiquer le numéro de suivi de votre commande ou de consulter votre page Commandes pour vérifier son statut.","[""76022_76023""]",escalate,is_other,31.868300051428378
1201249,account_manage,0.85,en,0.9999998807907104,0,"You can find Prime settings in your Amazon account under Settings → Prime. If it still shows only colors, refresh the page or try the mobile app.","[""1201249_1201251""]",escalate,account_specific_intent,50.57109997142106
2049089,pricing_or_promotion,0.55,fr,1.0,0,C'est le cas pour certains articles. Plus d'informations sont disponibles sur la page suivante. N'hésitez pas à consulter votre historique de commandes.,"[""2049089_2049090""]",escalate,unsupported_language:fr,41.14169999957085
2408663,prime_membership,0.9,pcm,1.0,0,"Your Prime membership will appear on the ticket/Order you bought, if you signed in with your Prime account. Check your Orders page. If it still don't show, contact us and we go look into am.","[""2408663_2408664"", ""2310203_2310202""]",escalate,unsupported_language:pcm,43.82850002730265
729202,refund_status,0.9,en,1.0,0,"We’ve received the seller’s refund request. A confirmation email will be sent once it’s processed. In the meantime, please check your Orders page for the latest status.","[""729202_729200"", ""1369543_1369545""]",escalate,account_specific_intent,36.94620000896976
946648,delivery_courier_issue,0.7,en,1.0,0,We’re sorry you’re facing this issue. Please tell us more details so we can investigate and take action. You can view your order and tracking info on the Orders page. Thank you for bringing this to our attention.,"[""946648_946647"", ""2547033_2547029""]",escalate,account_specific_intent,29.686300025787205
2565638,delivery_not_received,0.9,fr,0.9999998807907104,0,"Bonjour, pour résoudre le problème de votre colis, contactez notre Service Client par téléphone, chat ou e‑mail. Vous pouvez également consulter l’état de votre commande et le suivi sur votre page « Mes commandes ». Merci.","[""2565638_2565640"", ""549441_549442""]",escalate,unsupported_language:fr,38.66330004530028
1611170,other,0.75,fr,1.0,0,"Bonjour, pour connaître la disponibilité de la fonction Transparent dans Prime France, veuillez consulter la page Prime ou votre compte Amazon. Si vous avez des questions supplémentaires, contactez le support client. Merci de votre compréhension.","[""1611170_1611169""]",escalate,is_other,39.24030001508072
2834308,other,0.2,es,1.0000003576278689,1,"Hola, gracias por contactarnos. Para devolver el artículo, solicita una etiqueta de recogida desde tu cuenta de Amazon y coordina la recolección. Ve a la sección Pedidos > Detalles > Devolver. Si necesitas ayuda, contacta a Soporte al Cliente.","[""2834308_2834306""]",escalate,is_other,37.29690000182018
2610640,prime_membership,0.95,de,1.0,1,"Wenn das Tablet mit deinem Amazon‑Konto registriert ist, nutzt sie deine Prime‑Vorteile, kein eigenes Abo nötig.","[""2610640_2610638""]",escalate,unsupported_language:de,34.375399991404265
1608086,no_response_received,0.8,hi,0.9999998807907104,0,हमें आपकी विवरण प्राप्त नहीं हुई है। कृपया हमें भेजें। अपने ऑर्डर पेज पर जाकर ऑर्डर की स्थिति जाँचें।,"[""1608086_1608088""]",escalate,unsupported_language:hi,56.8537000217475
2539030,delivery_late,0.92,it,1.0000001192092896,1,@12345 Mi dispiace per il ritardo nella consegna. Hai già segnalato l'accaduto al Servizio Clienti? Puoi verificare lo stato dell'ordine nella pagina Ordini o sul tracking. Grazie per la pazienza.,"[""2539030_2539028""]",escalate,unsupported_language:it,30.38079995894805
504977,service_feedback,0.95,es,1.0000001192092896,0,"¡Hola! Nos alegra mucho que hayas disfrutado la sorpresa. Gracias por compartir tu experiencia. Tu satisfacción es nuestro mayor premio. Para ver tu pedido, visita la página de Pedidos.","[""504977_504976""]",escalate,unsupported_language:es,39.58569996757433
1390682,order_status,0.8,es,0.9999998807907104,1,"Hola, revisa tu página Pedidos para conocer la fecha estimada de entrega y el estado actual. Si la entrega no llega hoy, puedes revisar el seguimiento del envío o contactarnos.","[""1390682_1390681""]",escalate,unsupported_language:es,42.0777999679558
1386499,other,0.7,pcm,0.999999701976776,1,"I get wetin you dey talk, @118919. Make you check your Orders page, then reach out to us so we fit look into the matter.","[""1386499_1386496"", ""2887964_2887963""]",escalate,is_other,44.14769995491952
2609889,refund_status,0.95,en,1.0000001192092896,0,I'm sorry about the discrepancy. Please submit a request through our customer support page or contact us via the Help Center for a review of your refund. You can also check the refund status in your Orders page.,"[""2609889_2609888""]",escalate,account_specific_intent,40.6076000072062
448710,account_access,0.95,en,0.9999999403953552,1,"Hi @115830, you can use the “Skip sign‑in” option to recover your account. If you don’t see it, try the help page on a full web browser. Also check any emails from our Account Specialists for instructions, and look in spam/junk. Let us know how it goes.","[""448710_448709"", ""331569_331570"", ""1821643_1821642"", ""280151_280152""]",escalate,account_specific_intent+repeat_contact,37.4238999793306
2824031,service_feedback,0.85,en,1.0,0,"We're sorry you’re disappointed. We’ve forwarded your feedback internally and will update you soon. In the meantime, review your Orders page for status. Thank you for your patience.","[""2824031_2824032"", ""1492756_1492758""]",auto,confident_and_grounded,36.00130003178492
2884142,order_status,0.9,en,0.9999997615814208,0,"I understand your frustration. Since we can’t access your account via Twitter, please check your Orders page for status and contact Amazon Customer Service for help.","[""2884142_2884145"", ""318238_318237""]",escalate,account_specific_intent,42.71730000618845
1057307,other,0.7,en,1.0,0,"Check your Orders page to see if a guide was shipped with your Call of Duty: WWII preorder. If you still have questions, let us know.","[""1057307_1057306""]",escalate,is_other,33.04670000215992
2850740,device_or_content_issue,0.85,en,0.9999997615814208,0,"Hi! You can shuffle a playlist on Echo by saying, ""Alexa, shuffle my playlist"" or use the app. For more details, check the Echo help page in the app.","[""2850740_2850739""]",escalate,account_specific_intent,55.22090004524216
969929,delivery_late,0.8,en,1.0,1,We’re sorry you didn’t receive your package. Please check your Orders page for details and contact support for assistance.,"[""969929_969928"", ""2400920_2400922""]",escalate,account_specific_intent+repeat_contact,41.20619996683672
970515,contact_request,0.95,en,1.0,0,"Sure, you can email our support team directly from the Help page—no login needed. If you want to speak to a manager, let the agent know and they’ll forward your request. Let us know if you need anything else.","[""970515_970517"", ""2942032_2942031""]",auto,confident_and_grounded,33.544300007633865
281131,order_status,0.55,en,0.9999998807907104,0,"Glad you love shopping with us! If @32160 is not accepting your order, check your Orders page for status updates or let us know the details.","[""281131_281133""]",escalate,low_confidence+account_specific_intent,52.321899973321706
381415,other,0.4,en,1.0000001192092896,0,Thanks for the feedback! We’ve forwarded your suggestion to the relevant team and will consider it for future improvements.,"[""381415_381414"", ""2664417_2664416""]",escalate,is_other,40.036399965174496
67472,device_or_content_issue,0.9,it,0.9999998807907104,1,"Ciao! Prova a interrompere l’upload in attesa e a caricare i video uno alla volta. Se il problema persiste, contatta il Servizio Clienti per verifiche aggiuntive.","[""67472_67470""]",escalate,unsupported_language:it,35.74339998885989
345827,service_feedback,0.92,en,0.9999995231628418,0,@AmazonHelp Sorry for the delay. Our investigation can take 3‑7 business days. Please check your Orders page or the Tracking page for updates. We’re working on this and appreciate your patience.,"[""345827_345830"", ""2291796_2291797"", ""888320_888322""]",auto,confident_and_grounded,37.76709997327998
1337149,other,0.3,en,1.0,0,Sure! Please let us know your concern and we’ll help you out accordingly.,"[""1337149_1337148"", ""439757_439756"", ""1307743_1307742"", ""2524370_2524369""]",escalate,is_other,28.32110004965216
30506,order_status,0.7,en,1.0000001192092896,0,"We're sorry you’re seeing the same issue again. A cancellation was followed by a new order for the Amazon locker. Please check your Orders page for the new order status. If you still have questions, let us know.","[""30506_30505""]",escalate,account_specific_intent,44.60540000582114
1724677,delivery_late,0.9,pcm,1.0,0,Check your Orders page to see the newest delivery estimate. We recommend wait until the latest date shown before contacting us. Delivery may still arrive earlier.,"[""1724677_1724678"", ""2926346_2926344"", ""2470129_2470130""]",escalate,unsupported_language:pcm,41.49250005139038
595675,item_wrong_or_missing,0.9,en,1.0,0,I understand your frustration. That shouldn’t havhappened. Please check your Orders page or let us know if the item arrives or if you need further assistance.,"[""595675_595677""]",escalate,account_specific_intent,36.24610003316775
50755,device_or_content_issue,0.9,en,0.9999998807907104,0,"Sorry you’re experiencing playback stops after the first song. Try restarting your Alexa device, updating the app, and ensuring music skills are enabled. If it still doesn’t work, let us know.","[""50755_50753"", ""62190_62191"", ""1580375_1580374"", ""832116_832115"", ""95439_95441""]",escalate,account_specific_intent,41.6203000349924
1731666,delivery_late,0.9,en,1.0,1,"Hi @115830, sorry for the delay. Please check your Orders page for the latest status or tracking info. If the order still isn’t showing up, contact us via the help link and we’ll investigate ASAP.","[""1731666_1731664"", ""380140_380138"", ""226352_226350"", ""180924_180918"", ""180930_180929""]",escalate,account_specific_intent+repeat_contact,51.4174000127241
709984,prime_membership,0.95,es,0.9999997615814208,1,"Hola, lamento el inconveniente. Si te han cobrado por Amazon Prime sin haberlo contratado, revisa tu historial de pedidos y contacta con nuestro servicio al cliente por teléfono o chat para resolverlo y solicitar reembolso.","[""709984_709991"", ""2403920_2403919""]",escalate,unsupported_language:es,44.55140000209212
1763160,other,0.4,en,0.9999998807907104,0,Thanks for clarifying. We’d like to troubleshoot this together—please reach out by phone or chat.,"[""1763160_1763162"", ""794441_794440""]",escalate,is_other,38.56850002193824
1201951,other,0.6,de,0.9999997615814208,0,Hallo! Das von Ihnen beschriebene Produkt ist derzeit nicht verfügbar. Prüfen Sie Ihre Bestellseite für weitere Infos oder suchen Sie nach Alternativen. Bei Fragen wenden Sie sich bitte an unseren Kundenservice. Vielen Dank für Ihr Verständnis.,"[""1201951_1201953""]",escalate,is_other,43.0095000192523
2610681,other,0.6,fr,0.9999997615814208,0,Un beau chat mérite bien un cadeau 😍! Quel est son nom pour que nous puissions le préparer. Vous pouvez consulter votre page Commandes pour voir les prochaines livraisons.,"[""2610681_2610683""]",escalate,is_other,30.648099957033992
1211144,other,0.2,it,1.000000238418579,1,Puoi inviarci il link o il numero ASIN del prodotto per cui vuoi informazioni? Ti forniremo tutti i dettagli.,"[""1211144_1211142""]",escalate,is_other,39.13190000457689
861829,order_status,0.9,en,0.9999998211860656,0,"I’m sorry for the inconvenience. Please check your Orders page or the tracking link in your email to see the latest status. If it still shows missing, send us the order number and we’ll investigate further.","[""861829_861828"", ""924449_924452""]",escalate,account_specific_intent,38.65800000494346
2979606,no_action_needed,0.9,ja,0.9999997615814208,0,@AmazonHelp いつもご利用いただきありがとうございます！またご質問等ございましたら、いつでもお知らせくださいね😊,"[""2979606_2979605""]",escalate,unsupported_language:ja,32.99129998777062
2107247,account_manage,0.75,en,0.9999998211860656,0,Thank you for the updates. Our account specialists will review your case after we receive your email. Please check your Orders page for status.,"[""2107247_2107246""]",escalate,account_specific_intent,34.40910001518205
856936,order_status,0.85,en,1.0,1,"Hi! I’m sorry your pre‑order is delayed. Which Amazon site did you place the order on (e.g., .com, .co.uk)? You can also check your order status in the Orders section.","[""856936_856934"", ""283191_283193""]",escalate,account_specific_intent+repeat_contact,34.711699991021305
1385292,device_or_content_issue,0.68,en,0.9999997615814208,0,"Thanks for letting us know. Please try deleting and reinstalling the app. If that doesn’t fix it, check your Orders page for updates. Let us know how it goes.","[""1385292_1385294""]",escalate,account_specific_intent,43.54770004283637
2875085,delivery_late,0.7,en,1.000000238418579,0,We’re sorry for the delay. Please check your Orders page for the latest status and contact support if the delivery is still late.,"[""2875085_2875087"", ""2526259_2526261""]",escalate,account_specific_intent,36.52379999402911
2266736,delivery_late,0.9,en,0.9999998211860656,1,We're sorry for the delay. Prime orders should arrive by the promised date. Please check your Orders page for the latest status or let us know if you haven't received it by the expected date.,"[""2266736_2266734"", ""2640949_2640946"", ""458985_458984""]",escalate,account_specific_intent+repeat_contact,40.10719998041168
358859,other,0.3,unknown,1.0,0,कृपया अपने ऑर्डर पेज पर जाकर ट्रैकिंग देखें। यदि अभी भी समस्या है तो फॉर्म भरें।,"[""358859_358863""]",escalate,is_other,39.71340000862256
2549512,account_access,0.8,en,0.9999999403953552,0,"I hear your frustration. To resolve this, please chat with our support team or email us your concern. You can also review your order status on your Orders page. We're here to help.","[""2549512_2549514""]",escalate,account_specific_intent,35.05569999106228
1500639,device_or_content_issue,0.9,en,0.9999998807907104,1,"Hi @116618, sorry to hear the stream won't play. What device are you using? Can you play other titles? Let us know so we can help further. Thanks for reaching out!","[""1500639_1500637""]",escalate,account_specific_intent+repeat_contact,42.07149997819215
1302325,item_damaged,0.7,en,1.0,0,"Was anything inside damaged? If so, check your Orders page for available options. If the package is fine, you can view delivery details there too.","[""1302325_1302324""]",escalate,account_specific_intent,43.49040001397952
351503,delivery_courier_issue,0.92,en,0.9999998807907104,0,I’m sorry for the delay. Please share your order details so we can investigate. You can view your order and tracking status in your Orders page.,"[""351503_351505""]",escalate,account_specific_intent,38.43719995347783
894266,fraud_or_unauthorized,0.9,en,1.0,0,I'm sorry to hear about the issue with your account. Please contact us via the account help page so our team can secure your account and recover any stolen info.,"[""894266_894265"", ""1990279_1990278""]",escalate,always_escalate:fraud_or_unauthorized,30.17969999928028
307872,prime_membership,0.8,en,1.000000238418579,1,Sorry to hear you're disappointed. Could you share the order number or what happened? Check your Orders page or tracking info for updates. We're here to help.,"[""307872_307871"", ""2626992_2626991"", ""1304212_1304210"", ""2941946_2941944"", ""2856725_2856723""]",escalate,payment_intent+repeat_contact,44.43149996222928
631705,delivery_late,0.7,en,1.0000001192092896,0,"Sorry the link isn’t working and you haven’t received a delivery call. Please check the status in your Orders page; if still no update, contact support for help.","[""631705_631703"", ""2764436_2764437"", ""2094060_2094059""]",escalate,account_specific_intent,44.7961000027135
2205540,refund_status,0.95,en,1.000000238418579,0,Sorry for the delay. Please check your Orders page for the status and contact our support team for a refund review. We’re on it and will resolve it soon.,"[""2205540_2205539"", ""500741_500739"", ""2310196_2310197""]",escalate,account_specific_intent,27.743600017856807
2807326,other,0.3,es,1.0000003576278689,0,"Revisa los detalles de los dos productos en tu cuenta de Amazon. Si necesitas comparar sus especificaciones, revisa los términos y condiciones de la oferta o consulta la sección Pedidos para ver el estado. Estamos aquí para ayudarte.","[""2807326_2807328"", ""1108342_1108341""]",escalate,is_other,37.72900003241375
57436,other,0.4,en,0.9999998211860656,0,"Check if the book appears in your library. If so, select it and click 'Deliver to Kindle' to send it to your device. Let us know if you need further help!","[""57436_57435""]",escalate,is_other,35.632000013720244
2761235,delivery_late,0.85,fr,0.9999998807907104,0,"Bonjour, votre colis est toujours en transit depuis mardi. Vérifiez votre page Commandes ou la page de suivi. Si l’état ne change pas, contactez notre Service Client pour qu’on vérifie le transporteur.","[""2761235_2761234"", ""953149_953150""]",escalate,unsupported_language:fr,49.09129999577999
820644,other,0.4,pcm,0.9999998807907104,0,"Sorry for the confusion. If you click the episode, you go see the air date.","[""820644_820646""]",escalate,is_other,35.32239998457953
2584254,refund_status,0.95,en,0.9999997615814208,0,I'm sorry for the trouble. We don't have access to your account via Twitter. Please check your Orders page for refund status and refund timeframes. Let us know if you need further help.,"[""2584254_2584253"", ""993175_993173"", ""519778_519777"", ""2308264_2308262""]",escalate,account_specific_intent,35.181500017642975
879214,delivery_not_received,0.95,en,1.000000238418579,0,"I'm sorry your order hasn't arrived yet. Check the tracking status on your Orders page or the carrier’s site, and contact us via phone or chat so we can investigate further.","[""879214_879213"", ""2864688_2864686""]",escalate,account_specific_intent,42.02009999426082
294847,refund_status,0.85,en,1.0,0,"We’re sorry about the mix‑up. Our specialist team is reviewing the investigation and will update you soon. In the meantime, please check your Orders page for status and tracking details. Thank you for your patience.","[""294847_294848"", ""2819196_2819199""]",escalate,account_specific_intent,41.54140001628548
2392659,item_damaged,0.95,fr,0.9999998807907104,1,"Bonjour, nous sommes désolés pour le mauvais état de l'emballage. Veuillez consulter votre page Commandes pour un remplacement ou un remboursement, ou contacter notre service client via votre compte.","[""2392659_2392656"", ""401563_401561"", ""535677_535676""]",escalate,unsupported_language:fr,43.1337000336498
2315697,delivery_late,0.7,en,1.000000238418579,0,,[],escalate,llm_unavailable,15286.429800034966
693891,other,0.0,en,1.0,0,,[],escalate,llm_unavailable,630.6679000263102
1134050,other,0.0,en,0.9999998807907104,0,,[],escalate,llm_unavailable,354.3952999752946
1383044,other,0.0,en,1.0,0,,[],escalate,llm_unavailable,453.2592000323348
1411555,other,0.0,ja,0.9999998807907104,1,,[],escalate,llm_unavailable,390.79039997886866
2824028,other,0.0,en,0.9999998211860657,0,,[],escalate,llm_unavailable,351.2612000340596
98812,other,0.0,en,1.0,1,,[],escalate,llm_unavailable,427.025799988769
349619,other,0.0,en,0.9999998807907104,0,,[],escalate,llm_unavailable,419.0124000306241
2799310,other,0.0,ja,1.000000238418579,0,,[],escalate,llm_unavailable,361.8313000188209
75936,other,0.0,fr,0.9999997615814209,1,,[],escalate,llm_unavailable,366.55710003105924
2825533,other,0.0,pt,1.0000001192092896,0,,[],escalate,llm_unavailable,366.3372000446543
524841,other,0.0,ja,1.0000001192092896,1,,[],escalate,llm_unavailable,384.3370000249706
575351,other,0.0,en,1.0000001192092896,0,,[],escalate,llm_unavailable,355.5993000045419
